9.60,318.64
9.61,320.68
9.62,321.19
9.63,320.68
9.64,326.80
9.65,326.80
9.66,325.27
9.67,329.35
9.70,328.33
9.71,331.39
9.72,332.41
9.73,332.41
9.74,337.51
9.75,334.45
9.76,337.00
9.77,337.00
9.78,339.04
9.79,339.04
9.81,342.61
9.82,341.08
9.83,342.61
9.84,346.18
9.85,344.65
9.86,346.18
9.87,346.18
9.88,347.20
9.89,347.71
9.90,347.71
9.92,348.73
9.93,347.71
9.94,348.73
9.95,352.30
9.96,351.79
9.97,352.30
9.98,354.85
9.99,353.32
10.00,352.81
10.01,353.83
10.03,353.32
10.04,358.42
10.05,355.36
10.06,355.87
10.07,360.46
10.08,359.95
10.09,357.91
10.10,358.93
10.11,363.01
10.12,360.97
10.14,364.03
10.15,365.05
10.16,366.07
10.17,367.60
10.18,367.09
10.19,366.58
10.20,370.66
10.21,370.66
10.22,369.13
10.23,371.68
10.26,373.21
10.27,373.21
10.28,377.29
10.29,377.80
10.30,377.29
10.31,381.37
10.32,380.35
10.33,381.37
10.34,384.94
10.35,385.96
10.37,388.00
10.38,387.49
10.39,386.98
10.40,391.57
10.41,394.12
10.42,394.63
10.43,391.57
10.44,396.67
10.45,396.16
10.46,396.67
10.48,400.75
10.49,402.28
10.50,399.73
10.51,405.85
10.52,405.34
10.53,404.83
10.54,409.42
10.55,409.93
10.56,409.93
10.57,408.91
10.59,412.99
10.60,414.01
10.61,415.54
10.62,417.07
10.63,416.56
10.64,422.17
10.65,419.62
10.66,419.62
10.67,425.23
10.68,424.72
10.70,425.23
10.71,430.33
10.72,429.31
10.73,428.80
10.74,432.88
10.75,433.39
10.76,433.90
10.77,436.45
10.78,436.45
10.79,436.45
10.81,440.53
10.82,439.00
10.83,444.61
10.84,444.10
10.85,444.10
10.86,444.61
10.87,447.67
10.88,448.18
10.89,448.18
10.90,453.79
10.92,451.75
10.93,451.24
10.94,454.81
10.95,455.83
10.96,456.34
10.97,458.38
10.98,459.91
10.99,461.95
11.00,461.95
11.01,465.01
11.03,463.99
11.04,469.09
11.05,471.13
11.06,469.60
11.07,474.19
11.08,475.21
11.09,473.68
11.10,478.27
11.11,479.29
11.12,478.27
11.14,483.37
11.15,482.35
11.16,482.86
11.17,488.47
11.18,488.98
11.19,487.45
11.20,486.94
11.21,493.06
11.22,492.55
11.23,493.57
11.25,497.14
11.26,498.67
11.27,500.71
11.28,501.22
11.29,501.73
11.30,501.73
11.31,504.79
11.32,505.30
11.33,505.30
11.34,511.42
11.36,510.91
11.37,514.48
11.38,513.97
11.39,515.50
11.40,520.60
11.41,517.03
11.42,516.52
11.43,519.58
11.44,520.60
11.45,519.58
11.46,525.70
11.47,524.68
11.48,524.68
11.49,525.19
11.50,528.25
11.51,529.27
11.52,528.25
11.53,531.82
11.54,531.82
11.55,532.33
11.58,535.39
11.59,535.90
11.60,540.48
11.61,539.46
11.62,540.48
11.63,542.01
11.64,547.62
11.65,545.58
11.66,547.11
11.67,551.70
11.69,551.70
11.70,557.82
11.71,556.29
11.72,556.29
11.73,563.43
11.74,563.94
11.75,563.43
11.76,563.43
11.77,570.06
11.78,571.08
11.81,574.14
11.82,575.67
11.83,575.16
11.84,580.77
11.85,581.28
11.86,581.28
11.87,588.42
11.88,586.38
11.89,587.40
11.90,588.42
11.91,592.50
11.92,590.97
11.93,597.09
11.94,598.11
11.95,597.09
11.96,598.11
11.97,603.72
11.98,603.72
11.99,603.72
12.00,609.33
12.03,607.80
12.04,613.92
12.05,613.92
12.06,613.41
12.07,620.04
12.08,620.04
12.09,619.53
12.10,625.65
12.11,623.10
12.12,623.10
12.14,629.73
12.15,629.22
12.16,629.22
12.17,633.81
12.18,634.83
12.19,632.28
12.20,640.44
12.21,637.89
12.22,637.89
12.23,640.44
12.25,643.50
12.26,647.58
12.27,645.03
12.28,648.09
12.29,650.13
12.30,651.15
12.31,652.68
12.32,651.15
12.33,656.76
12.34,657.27
12.36,657.78
12.37,661.86
12.38,660.84
12.39,661.86
12.40,666.96
12.41,666.45
12.42,664.92
12.43,671.55
12.44,671.04
12.45,671.04
12.46,676.14
12.47,675.63
12.48,676.65
12.49,675.63
12.50,681.24
12.51,680.22
12.52,680.73
12.53,684.30
12.54,682.26
12.55,683.79
12.57,688.89
12.58,687.36
12.59,688.38
12.60,691.44
12.61,689.91
12.62,688.89
12.63,691.95
12.64,693.48
12.65,692.46
12.66,691.95
12.68,694.50
12.69,694.50
12.70,695.01
12.71,694.50
12.72,694.50
12.73,695.01
12.74,695.52
12.75,693.99
12.76,696.54
12.77,696.54
12.80,697.05
12.81,697.05
12.82,696.54
12.83,695.52
12.84,696.03
12.85,695.01
12.86,696.54
12.87,698.58
12.88,696.03
12.89,696.03
12.90,695.01
12.91,695.01
12.92,697.05
12.93,697.05
12.94,696.03
12.95,696.03
12.96,697.05
12.97,696.03
12.98,696.03
12.99,695.52
13.01,698.58
13.02,696.54
13.03,696.03
13.04,697.56
13.05,697.05
13.06,696.03
13.07,696.03
13.08,698.58
13.09,695.52
13.10,699.60
13.11,697.56
13.12,697.56
13.13,699.09
13.14,699.60
13.15,697.56
13.16,699.09
13.17,700.11
13.18,699.09
13.19,701.13
13.20,698.58
13.22,698.58
13.23,701.64
13.24,701.13
13.25,701.13
13.26,702.15
13.27,701.64
13.28,701.64
13.29,700.11
13.30,704.70
13.31,704.70
13.33,707.25
13.34,704.70
13.35,704.19
13.36,710.31
13.37,708.27
13.38,709.80
13.39,711.33
13.40,709.29
13.41,711.84
13.42,709.29
13.45,711.84
13.46,711.84
13.47,715.92
13.48,714.90
13.49,715.92
13.50,720.51
13.51,718.47
13.52,717.96
13.53,722.04
13.54,722.04
13.55,722.04
13.56,727.14
13.57,725.61
13.58,723.57
13.59,725.10
13.60,729.18
13.61,730.20
13.62,728.67
13.63,732.24
13.64,733.26
13.66,734.79
13.67,735.81
13.68,734.79
13.69,738.87
13.70,738.36
13.71,739.38
13.72,739.89
13.73,739.89
13.74,741.93
13.75,740.91
13.78,744.48
13.79,746.01
13.80,748.56
13.81,747.03
13.82,746.52
13.83,751.11
13.84,750.60
13.85,751.62
13.86,753.15
13.87,752.64
13.89,755.70
13.90,755.70
13.91,754.68
13.92,759.27
13.93,758.76
13.94,758.76
13.95,756.21
13.96,758.76
13.97,757.23
13.98,759.27
13.99,757.23
14.00,759.27
14.01,757.23
14.02,757.74
14.03,757.23
14.04,758.25
14.05,755.19
14.06,754.17
14.07,752.64
14.08,754.68
14.10,750.09
14.11,750.09
14.12,746.52
14.13,748.05
14.14,748.56
14.15,745.50
14.16,744.99
14.17,744.48
14.18,746.52
14.19,743.46
14.22,742.44
14.23,745.50
14.24,744.48
14.25,744.99
14.26,744.48
14.27,744.48
14.28,744.99
14.29,743.97
14.30,747.03
14.31,748.05
14.33,748.05
14.34,748.05
14.35,749.07
14.36,753.15
14.37,751.11
14.38,752.64
14.39,757.23
14.40,754.17
14.41,755.19
14.42,756.72
14.44,758.25
14.45,757.23
14.46,760.80
14.47,760.29
14.48,762.33
14.49,763.35
14.50,762.84
14.51,762.84
14.52,763.86
14.53,764.37
14.55,764.37
14.56,766.92
14.57,766.41
14.58,765.90
14.59,767.43
14.60,769.98
14.61,766.92
14.62,769.47
14.63,771.51
14.64,769.47
14.66,771.00
14.67,772.02
14.68,773.04
14.69,772.53
14.70,773.55
14.71,774.57
14.72,776.10
14.73,774.06
14.74,773.55
14.75,778.14
14.78,775.08
14.79,778.14
14.80,778.14
14.81,779.67
14.82,777.12
14.83,780.18
14.84,781.20
14.85,780.69
14.86,780.69
14.87,781.20
14.89,783.75
14.90,784.26
14.91,782.73
14.92,784.26
14.93,784.26
14.94,783.75
14.95,782.73
14.96,786.30
14.97,784.26
14.98,786.81
14.99,786.81
15.00,786.30
15.01,787.83
15.02,787.32
15.03,786.30
15.04,785.79
15.05,788.85
15.06,786.81
15.07,790.38
15.08,786.81
15.11,789.87
15.12,791.40
15.13,791.40
15.14,791.40
15.15,792.42
15.16,792.42
15.17,793.95
15.18,792.93
15.19,795.48
15.20,793.44
15.22,797.01
15.23,797.52
15.24,797.52
15.25,798.03
15.26,799.56
15.27,799.05
15.28,799.05
15.29,800.07
15.30,801.60
15.31,799.56
15.34,800.58
15.35,801.60
15.36,803.64
15.37,803.13
15.38,803.13
15.39,806.19
15.40,805.68
15.41,808.23
15.42,806.70
15.43,809.25
15.45,810.27
15.46,811.80
15.47,810.27
15.48,810.27
15.49,815.88
15.50,815.37
15.51,815.37
15.52,816.90
15.53,816.39
15.54,816.39
15.55,819.45
15.56,818.43
15.57,817.92
15.58,818.43
15.59,821.49
15.60,822.00
15.61,822.00
15.62,823.53
15.63,824.04
15.64,823.02
15.66,825.57
15.67,825.06
15.68,825.57
15.69,827.61
15.70,826.59
15.71,826.59
15.72,828.63
15.73,827.61
15.74,830.67
15.75,831.69
15.78,829.65
15.79,834.75
15.80,833.22
15.81,833.73
15.82,835.26
15.83,838.32
15.84,835.26
15.85,836.28
15.86,840.87
15.87,838.83
15.89,845.46
15.90,843.93
15.91,843.93
15.92,846.48
15.93,848.52
15.94,845.97
15.95,849.03
15.96,850.56
15.97,850.05
15.98,850.56
16.00,855.15
16.01,856.68
16.02,856.17
16.03,856.17
16.04,855.15
16.05,859.23
16.06,859.74
16.07,860.25
16.08,863.82
16.09,862.80
16.11,861.78
16.12,866.88
16.13,864.84
16.14,863.31
16.15,865.86
16.16,866.37
16.17,865.86
16.18,867.39
16.19,869.94
16.20,868.92
16.22,867.90
16.23,870.45
16.24,871.47
16.25,868.92
16.26,872.49
16.27,871.98
16.28,871.98
16.29,876.57
16.30,876.06
16.31,876.06
16.33,878.61
16.34,878.61
16.35,880.65
16.36,878.61
16.37,879.12
16.38,883.71
16.39,883.71
16.40,883.20
16.41,883.71
16.42,884.73
16.44,884.73
16.45,886.77
16.46,887.28
16.47,886.26
16.48,888.81
16.49,889.83
16.50,889.83
16.51,891.36
16.52,892.89
16.53,893.91
16.55,895.44
16.56,894.93
16.57,896.97
16.58,900.03
16.59,899.52
16.60,897.99
16.61,902.58
16.62,901.05
16.63,904.62
16.64,907.68
16.66,906.15
16.67,907.68
16.68,911.76
16.69,909.21
16.70,908.70
16.71,911.76
16.72,914.31
16.73,913.29
16.74,911.76
16.75,915.84
16.78,916.35
16.79,919.92
16.80,918.90
16.81,919.92
16.82,924.00
16.83,921.45
16.84,922.47
16.85,926.55
16.86,924.00
16.87,927.06
16.89,929.10
16.90,928.59
16.91,927.06
16.92,929.10
16.93,930.63
16.94,929.61
16.95,932.67
16.96,932.67
16.97,929.61
16.98,932.16
17.00,933.69
17.01,935.73
17.02,933.69
17.03,933.69
17.04,934.71
17.05,934.71
17.06,933.18
17.07,933.18
17.08,934.71
17.09,934.20
17.11,933.18
17.12,938.28
17.13,936.24
17.14,935.73
17.15,935.73
17.16,935.73
17.17,936.24
17.18,938.28
17.19,937.26
17.20,938.28
17.22,937.77
17.23,936.75
17.24,937.77
17.25,937.77
17.26,938.79
17.27,938.28
17.28,940.32
17.29,937.26
17.30,937.77
17.31,939.30
17.33,940.32
17.34,940.32
17.35,939.30
17.36,939.30
17.37,939.30
17.38,939.81
17.39,939.81
17.40,939.30
17.41,941.34
17.42,940.32
17.44,940.32
17.45,941.85
17.46,940.32
17.47,939.30
17.48,940.32
17.49,938.28
17.50,939.30
17.51,940.83
17.52,939.81
17.53,938.79
17.54,939.30
17.55,939.81
17.56,939.81
17.57,937.77
17.58,941.85
17.59,939.30
17.60,939.81
17.61,939.30
17.62,939.81
17.63,939.81
17.65,940.83
17.66,940.83
17.67,941.34
17.68,941.34
17.69,940.83
17.70,939.30
17.71,939.30
17.72,939.30
17.73,939.30
17.74,939.30
17.75,939.30
17.76,937.77
17.77,939.30
17.78,938.28
17.79,937.77
17.80,939.30
17.81,940.32
17.82,938.79
17.83,939.81
17.84,939.30
17.87,936.75
17.88,939.81
17.89,938.79
17.90,940.32
17.91,938.28
17.92,938.28
17.93,938.28
17.94,938.28
17.95,938.79
17.96,938.28
17.97,938.28
17.98,938.28
17.99,937.77
18.00,938.28
18.01,939.81
18.02,938.28
18.03,938.28
18.04,940.32
18.05,938.28
18.06,936.75
18.09,938.79
18.10,939.81
18.11,939.81
18.12,940.32
18.13,940.32
18.14,938.28
18.15,938.28
18.16,939.30
18.17,937.77
18.18,938.28
18.19,939.30
18.20,938.28
18.21,939.30
18.22,938.79
18.23,939.30
18.24,939.81
18.25,939.30
18.26,939.30
18.27,939.30
18.28,939.81
18.30,937.26
18.31,938.28
18.32,938.79
18.33,938.79
18.34,939.81
18.35,940.32
18.36,936.75
18.37,937.77
18.38,940.32
18.39,938.79
18.42,939.81
18.43,939.81
18.44,940.32
18.45,938.28
18.46,936.75
18.47,936.75
18.48,938.28
18.49,936.24
18.50,937.77
18.51,937.77
18.53,937.26
18.54,937.77
18.55,938.28
18.56,936.75
18.57,938.79
18.58,937.77
18.59,939.30
18.60,938.79
18.61,937.26
18.62,937.26
18.63,937.77
18.64,937.26
18.65,936.75
18.66,937.26
18.67,939.30
18.68,935.73
18.69,936.75
18.70,937.77
18.71,935.73
18.72,937.26
18.75,936.75
18.76,938.28
18.77,938.28
18.78,938.28
18.79,935.73
18.80,935.73
18.81,936.75
18.82,936.75
18.83,936.75
18.84,936.24
18.86,936.24
18.87,938.79
18.88,936.75
18.89,935.73
18.90,939.30
18.91,938.28
18.92,938.28
18.93,936.75
18.94,938.28
18.95,936.24
18.98,937.26
18.99,938.28
19.00,936.75
19.01,935.73
19.02,936.75
19.03,936.24
19.04,936.24
19.05,935.73
19.06,936.75
19.07,935.22
19.08,936.24
19.09,936.24
19.10,935.22
19.11,938.28
19.12,936.24
19.13,936.24
19.14,936.24
19.15,936.24
19.16,935.73
19.17,935.73
19.19,936.24
19.20,935.73
19.21,935.73
19.22,934.71
19.23,935.73
19.24,935.22
19.25,933.69
19.26,935.73
19.27,935.73
19.28,936.24
19.30,934.20
19.31,935.73
19.32,935.73
19.33,934.20
19.34,936.24
19.35,934.20
19.36,934.71
19.37,934.20
19.38,934.71
19.39,935.22
19.41,934.20
19.42,933.18
19.43,934.20
19.44,935.22
19.45,934.71
19.46,933.18
19.47,935.22
19.48,934.20
19.49,935.22
19.50,933.69
19.52,935.22
19.53,935.22
19.54,933.69
19.55,933.69
19.56,935.73
19.57,934.71
19.58,936.24
19.59,934.71
19.60,935.73
19.61,936.24
19.62,936.75
19.63,937.26
19.64,935.73
19.65,938.28
19.66,937.26
19.67,938.28
19.68,935.73
19.69,937.26
19.70,938.28
19.71,937.77
19.73,937.77
19.74,937.26
19.75,939.30
19.76,939.30
19.77,939.30
19.78,938.28
19.79,937.77
19.80,938.28
19.81,938.28
19.82,936.75
19.84,938.79
19.85,936.75
19.86,938.28
19.87,939.30
19.88,938.79
19.89,938.79
19.90,940.32
19.91,939.30
19.92,938.28
19.93,938.28
19.95,938.79
19.96,937.77
19.97,939.30
19.98,937.77
19.99,938.79
20.00,938.79
20.01,940.32
20.02,938.28
20.03,938.79
20.04,938.79
20.06,940.32
20.07,940.32
20.08,937.77
20.09,940.32
20.10,939.30
20.11,940.83
20.12,937.77
20.13,939.81
20.14,938.28
20.15,939.30
20.17,939.81
20.18,940.32
20.19,939.30
20.20,940.83
20.21,937.77
20.22,939.30
20.23,940.32
20.24,941.34
20.25,938.79
20.26,940.32
20.28,940.32
20.29,937.77
20.30,940.83
20.31,939.81
20.32,938.28
20.33,939.30
20.34,938.79
20.35,939.81
20.36,938.79
20.37,938.79
20.40,937.26
20.41,937.77
20.42,940.32
20.43,938.28
20.44,938.28
20.45,936.75
20.46,937.77
20.47,940.83
20.48,938.28
20.49,938.28
20.51,938.28
20.52,939.30
20.53,937.26
20.54,938.28
20.55,937.77
20.56,938.28
20.57,936.24
20.58,937.77
20.59,936.75
20.60,935.73
20.61,935.73
20.62,937.77
20.63,936.24
20.64,935.22
20.65,937.77
20.66,936.75
20.67,937.77
20.68,937.77
20.69,937.26
20.70,936.75
20.72,937.77
20.73,935.22
20.74,937.26
20.75,934.71
20.76,936.24
20.77,936.75
20.78,936.24
20.79,934.71
20.80,938.79
20.81,936.75
20.82,936.75
20.83,937.77
20.84,937.26
20.85,935.22
20.86,938.28
20.87,938.79
20.88,936.24
20.89,939.81
20.90,940.32
20.91,938.79
20.94,939.30
20.95,939.81
20.96,938.79
20.97,940.83
20.98,939.30
20.99,938.28
21.00,940.83
21.01,938.28
21.02,937.77
21.03,940.32
21.05,939.30
21.06,940.32
21.07,940.32
21.08,937.26
21.09,940.32
21.10,937.26
21.11,939.30
21.12,937.26
21.13,940.32
21.14,939.30
21.15,938.28
21.16,939.30
21.17,939.81
21.18,938.79
21.19,939.30
21.20,937.77
21.21,938.79
21.22,937.77
21.23,940.83
21.24,939.81
21.27,937.77
21.28,938.28
21.29,939.30
21.30,940.83
21.31,937.77
21.32,940.32
21.33,938.79
21.34,938.79
21.35,940.32
21.36,938.79
21.37,940.32
21.38,939.81
21.39,939.30
21.40,938.28
21.41,936.24
21.42,939.81
21.43,940.83
21.44,937.77
21.45,938.79
21.46,939.30
21.48,938.79
21.49,939.81
21.50,940.32
21.51,940.32
21.52,939.30
21.53,940.32
21.54,940.83
21.55,939.30
21.56,939.81
21.57,939.81
21.59,940.32
21.60,940.32
21.61,938.79
21.62,940.83
21.63,939.30
21.64,940.32
21.65,941.34
21.66,939.30
21.67,940.83
21.68,940.32
21.70,938.79
21.71,940.32
21.72,937.77
21.73,938.79
21.74,938.28
21.75,939.30
21.76,939.81
21.77,940.32
21.78,939.30
21.79,938.28
21.81,938.28
21.82,937.26
21.83,938.79
21.84,939.30
21.85,938.28
21.86,939.81
21.87,938.79
21.88,938.79
21.89,940.32
21.90,939.30
21.93,940.83
21.94,940.32
21.95,938.28
21.96,937.77
21.97,938.79
21.98,938.79
21.99,938.79
22.00,939.30
22.01,939.30
22.02,939.81
22.04,940.32
22.05,938.28
22.06,941.34
22.07,938.28
22.08,938.79
22.09,938.28
22.10,939.30
22.11,940.32
22.12,940.32
22.13,939.30
22.15,938.79
22.16,939.81
22.17,939.30
22.18,939.81
22.19,937.77
22.20,938.28
22.21,937.77
22.22,935.73
22.23,935.22
22.24,935.22
22.26,933.18
22.27,932.67
22.28,934.71
22.29,934.71
22.30,931.14
22.31,929.10
22.32,931.65
22.33,928.08
22.34,927.57
22.35,926.55
22.36,924.00
22.37,924.00
22.38,924.00
22.39,921.96
22.40,920.94
22.41,919.41
22.42,917.37
22.43,917.37
22.44,917.37
22.45,915.84
22.48,914.31
22.49,911.76
22.50,912.27
22.51,914.31
22.52,912.78
22.53,911.25
22.54,912.78
22.55,911.25
22.56,908.19
22.57,908.19
22.59,906.66
22.60,906.66
22.61,905.13
22.62,905.64
22.63,903.09
22.64,903.60
22.65,904.11
22.66,903.09
22.67,901.05
22.68,903.60
22.69,899.52
22.70,900.03
22.71,899.01
22.72,899.01
22.73,897.99
22.74,897.99
22.75,897.99
22.76,897.48
22.77,897.48
22.78,895.95
22.81,895.44
22.82,891.36
22.83,892.89
22.84,891.36
22.85,891.36
22.86,890.34
22.87,889.83
22.88,889.32
22.89,889.32
22.90,888.81
22.92,887.28
22.93,888.30
22.94,886.77
22.95,887.79
22.96,886.26
22.97,886.77
22.98,885.24
22.99,883.20
23.00,883.20
23.01,883.71
23.03,883.71
23.04,884.22
23.05,883.20
23.06,879.63
23.07,881.16
23.08,878.10
23.09,879.12
23.10,880.14
23.11,878.61
23.12,877.59
23.14,876.06
23.15,877.08
23.16,875.04
23.17,876.06
23.18,873.00
23.19,873.00
23.20,870.96
23.21,872.49
23.22,870.96
23.23,871.47
23.24,869.43
23.25,866.88
23.26,868.41
23.27,865.86
23.28,867.39
23.29,864.84
23.30,866.37
23.31,863.31
23.32,863.31
23.33,862.29
23.35,861.27
23.36,858.72
23.37,859.23
23.38,860.25
23.39,858.72
23.40,858.72
23.41,858.72
23.42,854.64
23.43,855.66
23.44,855.66
23.45,854.13
23.46,854.64
23.47,855.66
23.48,851.58
23.49,850.05
23.50,849.54
23.51,848.52
23.52,848.01
23.53,849.03
23.54,846.99
23.57,846.99
23.58,846.99
23.59,846.99
23.60,844.95
23.61,843.93
23.62,845.46
23.63,843.42
23.64,844.44
23.65,840.87
23.66,842.91
23.68,841.38
23.69,837.81
23.70,838.83
23.71,838.32
23.72,835.77
23.73,836.28
23.74,837.81
23.75,834.24
23.76,832.71
23.77,833.73
23.78,830.67
23.79,831.18
23.80,832.71
23.81,830.16
23.82,827.61
23.83,828.63
23.84,828.63
23.85,827.61
23.86,825.57
23.87,824.55
23.88,823.02
23.89,822.51
23.90,823.02
23.91,818.94
23.92,819.45
23.93,819.45
23.94,818.94
23.95,816.39
23.96,814.86
23.97,815.88
24.00,809.76
24.01,810.78
24.02,806.70
24.03,805.68
24.04,803.64
24.05,798.54
24.06,798.54
24.07,796.50
24.08,800.07
24.09,792.42
24.11,793.44
24.12,786.81
24.13,787.83
24.14,787.32
24.15,785.28
24.16,783.24
24.17,782.73
24.18,780.69
24.19,781.20
24.20,781.71
24.21,777.63
24.22,779.16
24.23,777.12
24.24,778.14
24.25,775.08
24.26,776.10
24.27,775.08
24.28,775.59
24.29,775.08
24.30,775.08
24.33,775.08
24.34,773.55
24.35,772.02
24.36,772.53
24.37,771.00
24.38,771.00
24.39,772.02
24.40,769.98
24.41,772.02
24.42,771.00
24.44,772.02
24.45,767.94
24.46,768.96
24.47,767.94
24.48,766.92
24.49,765.90
24.50,764.88
24.51,761.82
24.52,762.33
24.53,762.84
24.55,760.29
24.56,758.76
24.57,757.23
24.58,758.76
24.59,756.21
24.60,756.21
24.61,754.68
24.62,754.68
24.63,755.19
24.64,752.13
24.67,753.66
24.68,751.11
24.69,751.11
24.70,750.60
24.71,751.11
24.72,749.58
24.73,750.60
24.74,749.07
24.75,748.05
24.76,748.05
24.77,746.01
24.78,746.52
24.79,745.50
24.80,747.03
24.81,745.50
24.82,744.99
24.83,744.48
24.84,744.48
24.85,744.99
24.86,744.99
24.88,735.30
24.89,735.30
24.90,732.75
24.91,727.14
24.92,728.67
24.93,728.16
24.94,726.12
24.95,728.16
24.96,725.61
24.97,726.12
24.99,724.08
25.00,721.53
25.01,723.06
25.02,720.51
25.03,721.02
25.04,719.49
25.05,717.96
25.06,720.00
25.07,717.45
25.08,717.45
25.11,716.94
25.12,714.90
25.13,715.41
25.14,715.41
25.15,713.37
25.16,713.88
25.17,713.37
25.18,711.84
25.19,712.86
25.20,710.82
25.21,710.31
25.22,709.80
25.23,708.78
25.24,705.72
25.25,708.27
25.26,707.76
25.27,707.25
25.28,705.72
25.29,705.21
25.30,704.19
25.33,703.17
25.34,703.17
25.35,701.64
25.36,702.15
25.37,700.62
25.38,697.56
25.39,699.09
25.40,696.54
25.41,697.56
25.42,693.48
25.44,696.03
25.45,690.93
25.46,691.44
25.47,691.44
25.48,690.42
25.49,688.89
25.50,687.36
25.51,686.34
25.52,685.32
25.53,684.81
